94,96,54,21:33:24
110,84,105,21:33:24
86,78,65,21:33:24
52,88,70,21:33:24
65,79,96,21:33:24
98,80,85,21:33:24
114,66,72,21:33:24
99,90,104,21:33:24
113,61,109,21:33:24
114,55,78,21:33:24
112,113,70,21:33:24
114,64,96,21:33:24
116,50,105,21:33:24
112,91,73,21:33:24
114,83,109,21:33:24
75,64,69,21:33:24
94,55,99,21:33:24
55,56,70,21:33:24
86,73,89,21:33:24
76,77,85,21:33:24
62,89,106,21:33:24
69,118,78,21:33:24
78,68,116,21:33:24
73,65,112,21:33:24
104,67,86,21:33:24
68,108,53,21:33:24
110,109,116,21:33:24
99,107,62,21:33:24
83,51,62,21:33:24
71,56,103,21:33:24
72,105,89,21:33:24
72,113,104,21:33:24
117,110,66,21:33:24
52,89,75,21:33:24
94,88,100,21:33:24
119,77,75,21:33:24
76,62,66,21:33:24
66,112,93,21:33:24
70,87,72,21:33:24
70,90,103,21:33:24
62,92,64,21:33:24
107,113,77,21:33:24
108,113,94,21:33:24
91,77,97,21:33:24
110,83,71,21:33:24
60,74,61,21:33:24
92,84,65,21:33:24
83,93,80,21:33:24
79,102,103,21:33:24
95,106,61,21:33:24
119,94,87,21:33:24
90,84,61,21:33:24
90,91,115,21:33:24
107,82,106,21:33:24
85,83,73,21:33:24
117,93,93,21:33:25
83,79,110,21:33:25
115,116,85,21:33:25
84,51,59,21:33:25
72,99,91,21:33:25
62,111,109,21:33:25
75,64,66,21:33:25
79,119,88,21:33:25
70,81,76,21:33:25
77,86,64,21:33:25
83,67,58,21:33:25
73,101,84,21:33:25
117,67,117,21:33:25
95,54,95,21:33:25
117,103,75,21:33:25
88,72,97,21:33:25
50,97,67,21:33:25
54,67,58,21:33:25
65,114,56,21:33:25
59,113,108,21:33:25
117,58,81,21:33:25
50,118,56,21:33:25
81,80,102,21:33:25
116,58,82,21:33:25
83,89,76,21:33:25
54,62,62,21:33:25
117,72,100,21:33:25
58,61,96,21:33:25
107,67,96,21:33:25
70,118,57,21:33:25
60,53,114,21:33:25
105,111,101,21:33:25
100,102,119,21:33:25
90,83,56,21:33:25
88,99,101,21:33:25
93,51,80,21:33:25
109,107,77,21:33:25
67,81,107,21:33:25
53,98,97,21:33:25
66,109,94,21:33:25
82,99,85,21:33:25
106,80,91,21:33:25
57,66,99,21:33:25
60,106,91,21:33:25
96,64,114,21:33:25
64,117,112,21:33:25
61,112,85,21:33:25
94,119,88,21:33:25
88,51,83,21:33:25
62,111,108,21:33:25
64,75,83,21:33:25
110,65,53,21:33:25
97,102,79,21:33:25
82,94,105,21:33:25
112,72,66,21:33:25
66,112,58,21:33:25
68,113,88,21:33:25
85,79,116,21:33:25
96,102,91,21:33:25
104,65,88,21:33:25
113,56,70,21:33:25
55,93,58,21:33:25
97,59,89,21:33:25
105,115,96,21:33:25
103,102,50,21:33:25
66,104,56,21:33:25
83,85,65,21:33:25
95,51,82,21:33:25
72,53,101,21:33:25
58,63,109,21:33:25
106,71,67,21:33:25
66,115,73,21:33:25
92,68,117,21:33:25
53,76,106,21:33:25
98,74,90,21:33:25
108,103,89,21:33:25
86,93,89,21:33:25
117,55,119,21:33:25
65,119,67,21:33:25
71,97,64,21:33:25
52,96,96,21:33:25
68,79,51,21:33:25
89,67,62,21:33:25
86,101,79,21:33:25
111,78,70,21:33:25
110,89,114,21:33:25
103,97,89,21:33:25
86,67,106,21:33:25
89,112,63,21:33:25
118,90,117,21:33:25
92,56,101,21:33:25
113,73,91,21:33:26
89,59,56,21:33:26
92,99,77,21:33:26
72,106,106,21:33:26
72,88,69,21:33:26
54,79,72,21:33:26
67,110,56,21:33:26
79,80,61,21:33:26
52,113,106,21:33:26
51,80,107,21:33:26
60,83,87,21:33:26
63,52,115,21:33:26
81,71,106,21:33:26
98,96,85,21:33:26
108,98,97,21:33:26
52,119,81,21:33:26
66,50,84,21:33:26
71,116,64,21:33:26
98,73,113,21:33:26
69,84,101,21:33:26
65,91,81,21:33:26
74,82,91,21:33:26
100,91,89,21:33:26
109,90,98,21:33:26
68,103,99,21:33:26
68,117,109,21:33:26
76,119,52,21:33:26
78,59,105,21:33:26
66,90,113,21:33:26
80,50,92,21:33:26
61,54,77,21:33:26
84,105,90,21:33:26
85,117,63,21:33:26
98,54,51,21:33:26
51,59,71,21:33:26
113,111,82,21:33:26
56,82,93,21:33:26
63,79,111,21:33:26
56,102,119,21:33:26
108,93,107,21:33:26
108,52,52,21:33:26
78,70,97,21:33:26
114,95,88,21:33:26
100,112,106,21:33:26
97,55,113,21:33:26
92,84,110,21:33:26
107,99,95,21:33:26
82,61,107,21:33:26
59,67,79,21:33:26
74,73,103,21:33:26
66,72,59,21:33:26
87,89,78,21:33:26
66,51,106,21:33:26
63,74,78,21:33:26
106,113,72,21:33:26
115,63,98,21:33:26
55,99,63,21:33:26
86,56,90,21:33:26
92,112,109,21:33:26
114,114,51,21:33:26
111,105,80,21:33:26
76,96,99,21:33:26
54,82,91,21:33:26
110,64,94,21:33:26
52,72,84,21:33:26
113,58,117,21:33:26
71,85,97,21:33:26
61,89,51,21:33:26
116,54,97,21:33:26
86,77,82,21:33:26
50,72,72,21:33:26
90,93,52,21:33:26
94,93,119,21:33:26
98,67,50,21:33:26
110,111,84,21:33:26
113,81,87,21:33:26
96,103,71,21:33:26
112,84,95,21:33:26
50,80,54,21:33:26
59,67,113,21:33:26
97,97,56,21:33:26
72,50,79,21:33:26
106,106,54,21:33:26
108,114,55,21:33:26
116,51,119,21:33:26
99,77,93,21:33:26
100,56,59,21:33:26
59,72,119,21:33:26
79,83,100,21:33:26
117,66,78,21:33:26
51,99,93,21:33:26
70,69,54,21:33:27
72,69,70,21:33:27
74,87,77,21:33:27
102,100,78,21:33:27
119,112,68,21:33:27
70,100,118,21:33:27
108,72,95,21:33:27
91,117,117,21:33:27
73,80,67,21:33:27
64,55,60,21:33:27
66,115,66,21:33:27
114,99,105,21:33:27
109,96,54,21:33:27
103,82,80,21:33:27
93,63,71,21:33:27
117,70,51,21:33:27
110,72,53,21:33:27
57,79,51,21:33:27
56,96,70,21:33:27
88,73,98,21:33:27
114,78,53,21:33:27
57,71,97,21:33:27
63,107,53,21:33:27
102,93,106,21:33:27
114,69,61,21:33:27
92,102,90,21:33:27
76,78,113,21:33:27
84,96,111,21:33:27
65,58,74,21:33:27
101,113,87,21:33:27
86,115,112,21:33:27
91,105,52,21:33:27
62,52,78,21:33:27
86,96,74,21:33:27
83,101,53,21:33:27
97,56,91,21:33:27
80,81,64,21:33:27
76,62,96,21:33:27
92,109,107,21:33:27
66,83,91,21:33:27
64,51,54,21:33:27
64,99,105,21:33:27
57,72,52,21:33:27
70,61,88,21:33:27
101,85,115,21:33:27
67,70,86,21:33:27
90,106,104,21:33:27
118,111,70,21:33:27
68,61,78,21:33:27
102,65,89,21:33:27
108,95,59,21:33:27
110,57,89,21:33:27
56,116,114,21:33:27
66,84,119,21:33:27
110,90,73,21:33:27
117,116,93,21:33:27
96,95,112,21:33:27
113,115,101,21:33:27
87,112,77,21:33:27
70,69,53,21:33:27
116,100,110,21:33:27
116,91,75,21:33:27
88,70,67,21:33:27
63,76,58,21:33:27
118,81,62,21:33:27
108,104,54,21:33:27
83,60,77,21:33:27
73,79,75,21:33:27
78,77,66,21:33:27
63,67,57,21:33:27
57,66,80,21:33:27
112,51,51,21:33:27
100,104,85,21:33:27
70,83,75,21:33:27
118,107,82,21:33:27
96,97,104,21:33:27
93,108,63,21:33:27
54,90,113,21:33:27
82,60,80,21:33:27
81,116,75,21:33:27
107,119,114,21:33:27
65,59,59,21:33:27
108,76,73,21:33:27
67,113,82,21:33:27
111,58,100,21:33:27
119,104,110,21:33:28
90,67,71,21:33:28
88,106,74,21:33:28
87,93,81,21:33:28
97,84,93,21:33:28
92,93,65,21:33:28
71,96,104,21:33:28
61,83,82,21:33:28
66,116,63,21:33:28
111,118,57,21:33:28
71,118,54,21:33:28
84,63,90,21:33:28
63,73,91,21:33:28
73,105,79,21:33:28
91,66,112,21:33:28
89,57,113,21:33:28
105,75,98,21:33:28
79,104,106,21:33:28
64,70,89,21:33:28
70,73,66,21:33:28
58,85,57,21:33:28
90,78,114,21:33:28
75,60,105,21:33:28
92,78,112,21:33:28
95,73,60,21:33:28
75,99,68,21:33:28
117,111,67,21:33:28
116,115,50,21:33:28
50,104,52,21:33:28
72,102,59,21:33:28
72,57,94,21:33:28
114,99,52,21:33:28
87,62,53,21:33:28
85,110,51,21:33:28
113,66,59,21:33:28
67,95,86,21:33:28
97,63,66,21:33:28
80,82,93,21:33:28
93,50,108,21:33:28
89,69,101,21:33:28
71,71,61,21:33:28
114,53,69,21:33:28
109,73,117,21:33:28
118,101,50,21:33:28
114,109,74,21:33:28
105,103,68,21:33:28
54,101,92,21:33:28
87,97,52,21:33:28
109,98,104,21:33:28
116,52,52,21:33:28
54,85,112,21:33:28
112,109,64,21:33:28
89,106,109,21:33:28
77,82,66,21:33:28
57,118,97,21:33:28
51,115,84,21:33:28
99,96,66,21:33:28
96,91,92,21:33:28
118,102,107,21:33:28
88,95,56,21:33:28
54,97,105,21:33:28
102,80,60,21:33:28
53,78,54,21:33:28
63,83,110,21:33:28
89,89,59,21:33:28
60,98,67,21:33:28
50,85,76,21:33:28
60,72,116,21:33:28
54,117,94,21:33:28
51,52,59,21:33:28
71,80,100,21:33:28
71,67,98,21:33:28
115,57,78,21:33:28
108,56,83,21:33:28
52,51,74,21:33:28
100,95,65,21:33:28
99,85,92,21:33:28
71,89,85,21:33:28
73,92,112,21:33:28
84,84,97,21:33:28
100,74,99,21:33:28
98,70,64,21:33:28
89,101,68,21:33:28
88,72,58,21:33:28
102,82,87,21:33:28
94,98,90,21:33:28
88,102,81,21:33:28
90,63,108,21:33:28
92,59,105,21:33:28
72,85,61,21:33:28
114,90,83,21:33:28
50,69,88,21:33:29
70,74,56,21:33:29
56,104,100,21:33:29
65,73,105,21:33:29
79,101,82,21:33:29
118,79,93,21:33:29
93,94,52,21:33:29
119,67,55,21:33:29
72,67,102,21:33:29
63,56,55,21:33:29
99,116,90,21:33:29
100,68,55,21:33:29
113,51,95,21:33:29
68,98,51,21:33:29
99,58,103,21:33:29
98,91,87,21:33:29
94,68,103,21:33:29
87,100,73,21:33:29
103,85,65,21:33:29
59,112,52,21:33:29
107,73,65,21:33:29
109,92,103,21:33:29
115,115,62,21:33:29
108,112,116,21:33:29
110,102,105,21:33:29
61,109,116,21:33:29
105,59,76,21:33:29
113,101,88,21:33:29
84,79,105,21:33:29
66,57,95,21:33:29
65,88,94,21:33:29
82,91,101,21:33:29
61,77,79,21:33:29
69,65,106,21:33:29
52,89,55,21:33:29
76,76,56,21:33:29
62,95,83,21:33:29
103,67,105,21:33:29
116,59,73,21:33:29
114,74,116,21:33:29
79,56,70,21:33:29
70,113,83,21:33:29
75,77,57,21:33:29
72,94,53,21:33:29
72,111,92,21:33:29
76,75,65,21:33:29
59,74,63,21:33:29
101,89,60,21:33:29
114,51,102,21:33:29
102,115,57,21:33:29
80,110,54,21:33:29
69,57,69,21:33:29
86,101,97,21:33:29
78,93,56,21:33:29
93,103,116,21:33:29
65,54,69,21:33:29
107,107,70,21:33:29
91,69,74,21:33:29
75,99,76,21:33:29
89,97,71,21:33:29
56,99,98,21:33:29
97,119,53,21:33:29
108,116,61,21:33:29
72,80,103,21:33:29
67,56,95,21:33:29
109,81,78,21:33:29
89,62,105,21:33:29
50,81,79,21:33:29
94,64,51,21:33:29
107,68,61,21:33:29
82,73,102,21:33:29
79,73,89,21:33:29
66,77,118,21:33:29
83,115,67,21:33:29
50,61,89,21:33:29
99,111,78,21:33:29
103,69,91,21:33:29
74,118,73,21:33:29
85,60,78,21:33:29
90,118,62,21:33:29
100,67,115,21:33:29
90,100,101,21:33:29
104,96,93,21:33:29
91,66,59,21:33:29
81,79,87,21:33:29
113,51,60,21:33:29
104,73,105,21:33:29
56,66,117,21:33:29
80,69,61,21:33:29
94,71,86,21:33:29
87,108,70,21:33:29
119,97,74,21:33:30
119,93,108,21:33:30
101,111,101,21:33:30
108,109,113,21:33:30
74,109,90,21:33:30
88,96,77,21:33:30
58,115,98,21:33:30
75,72,112,21:33:30
88,96,55,21:33:30
95,117,96,21:33:30
72,53,67,21:33:30
87,74,54,21:33:30
55,52,119,21:33:30
67,72,100,21:33:30
115,97,51,21:33:30
99,81,98,21:33:30
108,82,50,21:33:30
88,79,94,21:33:30
72,60,53,21:33:30
105,102,117,21:33:30
111,90,91,21:33:30
70,78,99,21:33:30
106,57,64,21:33:30
99,68,118,21:33:30
90,69,81,21:33:30
71,66,85,21:33:30
75,89,75,21:33:30
58,58,64,21:33:30
76,108,78,21:33:30
57,86,115,21:33:30
79,90,118,21:33:30
71,98,61,21:33:30
64,77,55,21:33:30
63,84,92,21:33:30
115,81,118,21:33:30
95,91,115,21:33:30
110,117,54,21:33:30
99,106,54,21:33:30
109,52,114,21:33:30
62,66,57,21:33:30
88,95,72,21:33:30
114,65,84,21:33:30
67,70,92,21:33:30
93,108,112,21:33:30
52,103,83,21:33:30
117,74,73,21:33:30
114,106,109,21:33:30
54,104,72,21:33:30
52,50,57,21:33:30
92,85,84,21:33:30
103,54,77,21:33:30
53,104,93,21:33:30
98,61,78,21:33:30
98,103,86,21:33:30
115,84,76,21:33:30
54,90,106,21:33:30
83,69,55,21:33:30
70,86,114,21:33:30
53,68,55,21:33:30
72,59,85,21:33:30
104,99,53,21:33:30
61,116,118,21:33:30
71,59,101,21:33:30
69,106,109,21:33:30
113,73,103,21:33:30
88,90,76,21:33:30
95,118,80,21:33:30
99,65,100,21:33:30
100,88,88,21:33:30
110,89,110,21:33:30
76,57,93,21:33:30
85,63,102,21:33:30
108,97,63,21:33:30
64,111,81,21:33:30
118,116,53,21:33:30
53,116,65,21:33:30
61,58,94,21:33:30
90,78,65,21:33:30
89,54,104,21:33:30
70,106,104,21:33:30
108,103,57,21:33:30
68,65,77,21:33:30
113,76,96,21:33:30
118,85,56,21:33:30
119,114,60,21:33:30
52,54,118,21:33:31
70,79,52,21:33:31
88,81,102,21:33:31
92,104,63,21:33:31
91,111,86,21:33:31
83,69,80,21:33:31
79,74,115,21:33:31
103,78,78,21:33:31
76,59,62,21:33:31
111,83,110,21:33:31
60,96,69,21:33:31
105,87,84,21:33:31
117,70,54,21:33:31
97,80,50,21:33:31
109,93,108,21:33:31
110,110,119,21:33:31
111,67,97,21:33:31
79,112,87,21:33:31
58,94,72,21:33:31
66,60,96,21:33:31
106,119,62,21:33:31
117,93,115,21:33:31
107,60,99,21:33:31
86,77,101,21:33:31
52,69,96,21:33:31
63,60,64,21:33:31
53,81,106,21:33:31
69,84,82,21:33:31
87,93,53,21:33:31
73,60,104,21:33:31
101,82,112,21:33:31
66,118,73,21:33:31
119,72,70,21:33:31
90,81,114,21:33:31
100,64,87,21:33:31
68,113,112,21:33:31
64,110,66,21:33:31
101,56,76,21:33:31
60,107,102,21:33:31
79,106,114,21:33:31
56,93,116,21:33:31
119,67,87,21:33:31
76,100,96,21:33:31
109,86,73,21:33:31
117,112,80,21:33:31
104,97,73,21:33:31
102,119,56,21:33:31
108,96,103,21:33:31
76,58,73,21:33:31
53,119,81,21:33:31
104,114,116,21:33:31
61,77,114,21:33:31
97,79,84,21:33:31
118,57,88,21:33:31
58,70,104,21:33:31
64,112,58,21:33:31
99,56,79,21:33:31
52,100,77,21:33:31
67,114,104,21:33:31
118,106,63,21:33:31
102,53,65,21:33:31
95,64,51,21:33:31
83,110,83,21:33:31
56,110,106,21:33:31
88,97,96,21:33:31
73,81,67,21:33:31
83,74,66,21:33:31
51,67,104,21:33:31
66,52,52,21:33:31
51,108,51,21:33:31
110,112,82,21:33:31
100,84,85,21:33:31
63,98,105,21:33:31
113,87,86,21:33:31
70,81,113,21:33:31
62,60,76,21:33:31
116,106,83,21:33:31
77,55,55,21:33:31
87,79,53,21:33:31
107,65,78,21:33:31
66,86,83,21:33:31
52,75,99,21:33:31
98,110,106,21:33:31
106,115,91,21:33:31
107,50,82,21:33:31
94,80,114,21:33:31
103,52,70,21:33:31
94,92,64,21:33:31
72,79,79,21:33:31
56,105,99,21:33:31
78,117,106,21:33:31
64,58,86,21:33:32
110,74,89,21:33:32
115,118,114,21:33:32
109,88,83,21:33:32
73,74,77,21:33:32
57,51,60,21:33:32
58,104,70,21:33:32
74,66,56,21:33:32
104,83,65,21:33:32
104,66,53,21:33:32
88,100,61,21:33:32
106,113,102,21:33:32
70,93,93,21:33:32
95,117,103,21:33:32
96,58,69,21:33:32
88,102,60,21:33:32
76,99,63,21:33:32
115,101,71,21:33:32
99,105,112,21:33:32
117,113,57,21:33:32
62,104,55,21:33:32
94,89,96,21:33:32
113,53,109,21:33:32
66,68,67,21:33:32
76,84,109,21:33:32
92,79,84,21:33:32
82,52,88,21:33:32
83,74,79,21:33:32
60,58,67,21:33:32
82,94,102,21:33:32
51,60,90,21:33:32
95,97,80,21:33:32
50,50,50,21:33:32
116,87,76,21:33:32
69,74,118,21:33:32
106,58,81,21:33:32
78,80,102,21:33:32
50,86,100,21:33:32
108,70,87,21:33:32
94,61,88,21:33:32
93,111,65,21:33:32
52,96,52,21:33:32
117,51,111,21:33:32
80,114,113,21:33:32
73,108,114,21:33:32
56,50,83,21:33:32
99,114,105,21:33:32
101,95,90,21:33:32
97,99,106,21:33:32
50,64,87,21:33:32
89,116,118,21:33:32
86,64,66,21:33:32
86,92,59,21:33:32
116,69,103,21:33:32
102,52,118,21:33:32
68,56,90,21:33:32
51,94,62,21:33:32
59,102,55,21:33:32
50,111,104,21:33:32
96,101,87,21:33:32
58,57,105,21:33:32
102,66,50,21:33:32
117,88,79,21:33:32
52,74,94,21:33:32
83,108,62,21:33:32
87,71,94,21:33:32
88,110,85,21:33:32
90,97,80,21:33:32
113,52,58,21:33:32
107,58,105,21:33:32
67,90,88,21:33:32
117,93,82,21:33:32
78,72,116,21:33:32
116,101,104,21:33:32
84,50,91,21:33:32
57,86,61,21:33:32
68,72,68,21:33:32
98,92,87,21:33:32
103,59,93,21:33:32
63,104,80,21:33:32
79,76,86,21:33:32
68,67,119,21:33:32
117,56,116,21:33:32
63,50,99,21:33:32
72,77,62,21:33:32
76,50,73,21:33:32
71,107,106,21:33:32
63,97,50,21:33:32
68,111,85,21:33:32
94,101,77,21:33:32
81,62,52,21:33:33
95,84,85,21:33:33
95,90,114,21:33:33
103,76,60,21:33:33
76,85,95,21:33:33
105,61,59,21:33:33
69,113,89,21:33:33
103,117,56,21:33:33
102,73,90,21:33:33
90,118,60,21:33:33
65,87,58,21:33:33
111,77,113,21:33:33
92,99,115,21:33:33
83,104,89,21:33:33
68,61,97,21:33:33
106,107,92,21:33:33
62,98,84,21:33:33
71,81,72,21:33:33
89,112,104,21:33:33
62,59,116,21:33:33
102,90,105,21:33:33
100,68,95,21:33:33
58,53,69,21:33:33
69,75,70,21:33:33
62,50,92,21:33:33
75,103,74,21:33:33
76,74,104,21:33:33
52,116,94,21:33:33
82,102,78,21:33:33
67,105,118,21:33:33
57,96,51,21:33:33
113,50,91,21:33:33
103,65,62,21:33:33
62,93,108,21:33:33
116,109,117,21:33:33
83,78,66,21:33:33
97,63,58,21:33:33
73,111,70,21:33:33
92,76,109,21:33:33
84,72,76,21:33:33
60,86,91,21:33:33
115,89,116,21:33:33
85,101,87,21:33:33
88,108,100,21:33:33
93,76,61,21:33:33
90,83,101,21:33:33
103,116,56,21:33:33
67,102,111,21:33:33
89,76,101,21:33:33
91,104,60,21:33:33
64,55,79,21:33:33
56,102,101,21:33:33
111,58,75,21:33:33
114,102,110,21:33:33
93,95,66,21:33:33
119,80,95,21:33:33
60,65,111,21:33:33
117,107,116,21:33:33
100,101,97,21:33:33
119,112,80,21:33:33
70,69,88,21:33:33
105,59,103,21:33:33
107,64,91,21:33:33
55,108,52,21:33:33
93,99,92,21:33:33
111,57,115,21:33:33
101,87,114,21:33:33
108,64,76,21:33:33
115,86,54,21:33:33
58,94,77,21:33:33
52,73,62,21:33:33
98,73,53,21:33:33
106,57,118,21:33:33
62,77,58,21:33:33
72,114,60,21:33:33
92,91,94,21:33:33
50,54,70,21:33:33
85,90,104,21:33:33
83,115,74,21:33:33
105,63,85,21:33:33
68,113,103,21:33:33
111,78,117,21:33:33
83,75,70,21:33:33
68,117,94,21:33:33
59,58,71,21:33:33
77,115,61,21:33:33
89,119,80,21:33:33
99,107,68,21:33:34
70,115,72,21:33:34
58,100,97,21:33:34
70,75,58,21:33:34
110,119,50,21:33:34
69,94,103,21:33:34
78,60,52,21:33:34
57,95,89,21:33:34
114,115,71,21:33:34
58,95,84,21:33:34
62,82,62,21:33:34
61,66,83,21:33:34
61,100,85,21:33:34
67,100,68,21:33:34
93,100,112,21:33:34
109,102,94,21:33:34
96,75,119,21:33:34
87,59,73,21:33:34
107,100,85,21:33:34
67,83,99,21:33:34
94,83,56,21:33:34
67,100,67,21:33:34
63,102,84,21:33:34
79,60,101,21:33:34
101,81,98,21:33:34
66,108,92,21:33:34
82,50,86,21:33:34
110,79,85,21:33:34
73,51,66,21:33:34
113,116,95,21:33:34
111,94,94,21:33:34
80,80,104,21:33:34
106,89,119,21:33:34
89,90,96,21:33:34
81,64,55,21:33:34
99,115,102,21:33:34
99,62,103,21:33:34
54,62,92,21:33:34
106,85,50,21:33:34
70,64,59,21:33:34
65,70,100,21:33:34
80,69,111,21:33:34
73,96,106,21:33:34
108,116,63,21:33:34
51,61,63,21:33:34
76,53,90,21:33:34
78,103,86,21:33:34
99,106,82,21:33:34
60,80,71,21:33:34
53,115,52,21:33:34
108,87,80,21:33:34
119,98,84,21:33:34
81,62,56,21:33:34
99,119,95,21:33:34
113,100,93,21:33:34
90,117,63,21:33:34
96,51,87,21:33:34
113,68,67,21:33:34
107,70,97,21:33:34
51,96,80,21:33:34
110,54,56,21:33:34
81,62,58,21:33:34
50,119,60,21:33:34
87,81,83,21:33:34
80,110,53,21:33:34
118,62,108,21:33:34
92,115,60,21:33:34
98,72,86,21:33:34
78,106,112,21:33:34
113,83,118,21:33:34
96,100,116,21:33:34
78,84,118,21:33:34
96,90,67,21:33:34
103,108,80,21:33:34
91,92,119,21:33:34
91,96,107,21:33:34
91,116,116,21:33:34
77,78,104,21:33:34
50,58,66,21:33:34
85,59,77,21:33:34
83,54,111,21:33:34
111,89,63,21:33:34
71,73,96,21:33:34
108,87,63,21:33:34
65,87,115,21:33:34
85,72,105,21:33:34
91,72,110,21:33:34
57,70,75,21:33:34
50,67,50,21:33:34
99,84,115,21:33:34
89,78,73,21:33:35
67,75,112,21:33:35
114,116,115,21:33:35
99,106,76,21:33:35
82,67,117,21:33:35
74,113,109,21:33:35
100,80,74,21:33:35
106,87,62,21:33:35
66,52,63,21:33:35
70,86,85,21:33:35
85,108,67,21:33:35
68,51,119,21:33:35
55,99,117,21:33:35
76,55,83,21:33:35
75,85,108,21:33:35
52,84,112,21:33:35
87,51,60,21:33:35
86,61,117,21:33:35
115,77,68,21:33:35
108,101,74,21:33:35
75,60,72,21:33:35
63,98,72,21:33:35
116,108,69,21:33:35
100,51,63,21:33:35
99,77,102,21:33:35
99,72,55,21:33:35
65,76,50,21:33:35
102,106,94,21:33:35
111,90,113,21:33:35
78,61,63,21:33:35
50,61,92,21:33:35
99,63,83,21:33:35
57,92,91,21:33:35
108,83,57,21:33:35
54,52,87,21:33:35
63,86,51,21:33:35
74,118,69,21:33:35
78,114,58,21:33:35
55,95,53,21:33:35
89,114,77,21:33:35
65,111,106,21:33:35
89,61,52,21:33:35
92,81,83,21:33:35
53,57,119,21:33:35
54,76,79,21:33:35
102,51,56,21:33:35
72,92,110,21:33:35
56,81,106,21:33:35
117,71,76,21:33:35
57,58,54,21:33:35
96,87,67,21:33:35
70,99,74,21:33:35
118,67,96,21:33:35
114,74,97,21:33:35
51,100,119,21:33:35
92,106,68,21:33:35
88,80,117,21:33:35
54,85,93,21:33:35
68,101,61,21:33:35
78,109,80,21:33:35
76,109,53,21:33:35
106,78,63,21:33:35
113,115,72,21:33:35
74,74,70,21:33:35
88,76,62,21:33:35
85,110,88,21:33:35
104,102,91,21:33:35
81,111,64,21:33:35
51,99,83,21:33:35
112,107,90,21:33:35
66,103,119,21:33:35
72,77,84,21:33:35
77,96,66,21:33:35
68,74,51,21:33:35
50,74,74,21:33:35
69,119,100,21:33:35
89,83,92,21:33:35
110,86,79,21:33:35
51,68,66,21:33:35
64,68,72,21:33:35
115,67,86,21:33:35
117,91,81,21:33:35
99,72,108,21:33:35
50,70,100,21:33:35
111,103,98,21:33:35
111,58,75,21:33:35
106,109,108,21:33:35
71,79,102,21:33:35
104,103,62,21:33:35
74,62,85,21:33:35
94,100,64,21:33:35
53,113,84,21:33:36
108,52,79,21:33:36
114,109,68,21:33:36
77,96,115,21:33:36
51,94,117,21:33:36
60,109,70,21:33:36
113,65,103,21:33:36
119,76,66,21:33:36
102,69,90,21:33:36
79,94,118,21:33:36
105,57,99,21:33:36
107,91,65,21:33:36
117,50,106,21:33:36
54,60,95,21:33:36
90,58,50,21:33:36
57,77,69,21:33:36
92,110,111,21:33:36
115,118,57,21:33:36
85,109,54,21:33:36
99,86,103,21:33:36
76,79,98,21:33:36
97,86,64,21:33:36
69,100,87,21:33:36
108,91,114,21:33:36
86,99,114,21:33:36
80,63,84,21:33:36
100,52,69,21:33:36
54,77,103,21:33:36
87,54,50,21:33:36
95,83,79,21:33:36
88,91,89,21:33:36
113,97,81,21:33:36
104,114,67,21:33:36
50,68,97,21:33:36
98,106,51,21:33:36
62,104,51,21:33:36
82,67,108,21:33:36
119,101,102,21:33:36
57,52,56,21:33:36
97,64,85,21:33:36
75,116,79,21:33:36
87,66,75,21:33:36
94,115,54,21:33:36
103,83,106,21:33:36
102,86,112,21:33:36
80,107,80,21:33:36
100,71,64,21:33:36
104,101,79,21:33:36
117,90,90,21:33:36
68,75,65,21:33:36
97,105,69,21:33:36
63,88,107,21:33:36
88,70,101,21:33:36
70,112,105,21:33:36
73,97,71,21:33:36
98,101,52,21:33:36
112,104,75,21:33:36
60,58,118,21:33:36
96,83,109,21:33:36
102,69,68,21:33:36
59,51,91,21:33:36
68,64,105,21:33:36
86,115,84,21:33:36
77,89,67,21:33:36
56,71,98,21:33:36
93,88,102,21:33:36
113,61,90,21:33:36
72,96,99,21:33:36
89,63,60,21:33:36
111,114,68,21:33:36
94,92,57,21:33:36
66,79,101,21:33:36
88,90,98,21:33:36
108,82,90,21:33:36
88,115,61,21:33:36
105,111,78,21:33:36
108,119,54,21:33:36
51,72,87,21:33:36
117,61,56,21:33:36
104,56,50,21:33:36
59,118,65,21:33:36
56,80,118,21:33:36
57,76,107,21:33:36
107,78,57,21:33:36
59,54,63,21:33:36
83,61,69,21:33:36
85,106,82,21:33:36
57,112,91,21:33:36
115,53,100,21:33:37
103,50,65,21:33:37
92,77,97,21:33:37
58,92,98,21:33:37
77,92,99,21:33:37
75,113,86,21:33:37
88,85,106,21:33:37
82,101,113,21:33:37
98,85,75,21:33:37
68,67,71,21:33:37
68,71,116,21:33:37
54,66,53,21:33:37
102,73,82,21:33:37
83,116,81,21:33:37
68,61,52,21:33:37
92,106,98,21:33:37
60,79,72,21:33:37
91,57,106,21:33:37
57,53,83,21:33:37
98,85,79,21:33:37
88,57,70,21:33:37
91,119,67,21:33:37
87,113,80,21:33:37
59,94,56,21:33:37
96,89,54,21:33:37
96,90,56,21:33:37
58,98,119,21:33:37
115,89,79,21:33:37
57,52,92,21:33:37
71,71,113,21:33:37
63,94,112,21:33:37
84,92,63,21:33:37
105,52,100,21:33:37
68,96,89,21:33:37
82,59,95,21:33:37
93,50,74,21:33:37
91,65,72,21:33:37
53,80,84,21:33:37
115,90,93,21:33:37
118,70,100,21:33:37
